date,time,symbol,option_type,type,strike_offset,open,high,low,close,volume,oi,iv,spot
"=""11-02-26""",13:15:00,NIFTY,PUT,PE,ATM+10,515.65,515.65,463.5,515.65,65,10920.0,12.261009,25925.6
"=""11-02-26""",13:18:00,NIFTY,PUT,PE,ATM+10,515.65,515.65,515.65,515.65,0,10920.0,12.825247,25937.6
"=""11-02-26""",13:21:00,NIFTY,PUT,PE,ATM+10,490.0,515.65,490.0,490.0,260,10790.0,10.600384,25926.5
"=""11-02-26""",13:24:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,11.024036,25934.45
"=""11-02-26""",13:27:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,11.5575,25945.05
"=""11-02-26""",13:30:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,11.550335,25944.9
"=""11-02-26""",13:33:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,11.92186,25952.65
"=""11-02-26""",13:36:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,12.087533,25956.2
"=""11-02-26""",13:39:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,12.363663,25962.25
"=""11-02-26""",13:42:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,12.037035,25955.1
"=""11-02-26""",13:45:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,11.694329,25947.85
"=""11-02-26""",13:48:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,10.972489,25933.45
"=""11-02-26""",13:51:00,NIFTY,PUT,PE,ATM+10,490.0,490.0,490.0,490.0,0,10790.0,10.972556,25933.45
"=""11-02-26""",13:54:00,NIFTY,PUT,PE,ATM+10,490.0,494.1,490.0,494.1,65,10985.0,11.39956,25936.45
"=""11-02-26""",13:57:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,10985.0,11.203731,25932.6
"=""11-02-26""",14:00:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,65,11050.0,11.684666,25942.2
"=""11-02-26""",14:03:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,11050.0,11.505047,25938.55
"=""11-02-26""",14:06:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,11050.0,11.422709,25936.9
"=""11-02-26""",14:09:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,11050.0,11.940295,25947.5
"=""11-02-26""",14:12:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,11050.0,12.333942,25955.95
"=""11-02-26""",14:15:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,11050.0,12.553399,25960.8
"=""11-02-26""",14:18:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,11050.0,12.291004,25955.0
"=""11-02-26""",14:21:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,11050.0,11.783034,25944.2
"=""11-02-26""",14:24:00,NIFTY,PUT,PE,ATM+10,494.1,494.1,494.1,494.1,0,11050.0,11.929481,25947.25
"=""11-02-26""",14:27:00,NIFTY,PUT,PE,ATM+10,481.7,494.1,481.7,487.75,455,11050.0,11.404905,25944.85
"=""11-02-26""",14:30:00,NIFTY,PUT,PE,ATM+10,487.75,487.75,487.75,487.75,0,11050.0,11.525642,25947.3
"=""11-02-26""",14:33:00,NIFTY,PUT,PE,ATM+10,487.75,487.75,487.75,487.75,0,11050.0,11.762373,25952.2
"=""11-02-26""",14:36:00,NIFTY,PUT,PE,ATM+10,487.75,487.75,487.75,487.75,0,11050.0,11.59176,25948.65
"=""11-02-26""",14:39:00,NIFTY,PUT,PE,ATM+10,487.75,487.75,487.75,487.75,0,11050.0,11.202359,25940.8
"=""11-02-26""",14:42:00,NIFTY,PUT,PE,ATM+10,487.75,487.75,487.75,487.75,0,11050.0,11.435324,25945.45
"=""11-02-26""",14:45:00,NIFTY,PUT,PE,ATM+10,487.75,487.75,487.75,487.75,0,11050.0,11.293468,25942.6
"=""11-02-26""",14:48:00,NIFTY,PUT,PE,ATM+10,487.75,487.75,487.75,487.75,0,11050.0,11.482464,25946.4
"=""11-02-26""",14:51:00,NIFTY,PUT,PE,ATM+10,487.75,487.75,487.75,487.75,0,11050.0,11.560983,25948.0
"=""11-02-26""",14:54:00,NIFTY,PUT,PE,ATM+10,485.0,487.75,485.0,485.0,195,11245.0,11.505701,25950.5
"=""11-02-26""",14:57:00,NIFTY,PUT,PE,ATM+10,485.0,485.0,485.0,485.0,0,11245.0,11.216187,25944.65
"=""11-02-26""",15:00:00,NIFTY,PUT,PE,ATM+10,485.0,485.0,485.0,485.0,0,11245.0,11.967213,25960.2
"=""11-02-26""",15:03:00,NIFTY,PUT,PE,ATM+10,485.0,485.0,485.0,485.0,0,11245.0,11.80594,25956.75
"=""11-02-26""",15:06:00,NIFTY,PUT,PE,ATM+10,485.0,490.65,485.0,490.65,325,11245.0,12.04014,25954.15
"=""11-02-26""",15:09:00,NIFTY,PUT,PE,ATM+10,496.85,496.85,490.65,496.85,1430,11245.0,12.273152,25950.8
"=""11-02-26""",15:12:00,NIFTY,PUT,PE,ATM+10,499.35,499.35,496.85,499.35,65,11440.0,12.661353,25955.9
"=""11-02-26""",15:15:00,NIFTY,PUT,PE,ATM+10,489.5,499.35,489.5,489.5,130,11375.0,11.961396,25954.0
"=""11-02-26""",15:18:00,NIFTY,PUT,PE,ATM+10,489.5,489.5,489.5,489.5,0,11375.0,11.975721,25954.3
"=""11-02-26""",15:21:00,NIFTY,PUT,PE,ATM+10,489.5,489.5,489.5,489.5,0,11375.0,11.8863,25952.4
"=""11-02-26""",15:24:00,NIFTY,PUT,PE,ATM+10,489.5,489.5,489.5,489.5,0,11375.0,11.427444,25942.95
"=""11-02-26""",15:27:00,NIFTY,PUT,PE,ATM+10,489.5,489.5,489.5,489.5,0,11375.0,11.546383,25945.35
"=""12-02-26""",09:15:00,NIFTY,PUT,PE,ATM+10,489.95,495.45,453.4,469.4,1430,23595.0,11.039671,25860.25
"=""12-02-26""",09:18:00,NIFTY,PUT,PE,ATM+10,469.05,476.15,469.05,476.15,260,23660.0,11.162428,25853.8
"=""12-02-26""",09:21:00,NIFTY,PUT,PE,ATM+10,476.15,476.15,476.15,476.15,0,23660.0,10.413086,25840.4
"=""12-02-26""",09:24:00,NIFTY,PUT,PE,ATM+10,487.6,487.6,476.15,487.6,65,23465.0,10.96473,25835.5
"=""12-02-26""",09:27:00,NIFTY,PUT,PE,ATM+10,487.6,487.6,487.6,487.6,0,23465.0,10.865213,25833.75
"=""12-02-26""",09:30:00,NIFTY,PUT,PE,ATM+10,487.6,487.6,487.6,487.6,0,23465.0,10.552472,25828.4
"=""12-02-26""",09:33:00,NIFTY,PUT,PE,ATM+10,491.45,491.45,487.6,489.35,325,23270.0,11.204251,25837.55
"=""12-02-26""",09:36:00,NIFTY,PUT,PE,ATM+10,489.35,489.35,489.35,489.35,0,23270.0,11.267587,25838.7
"=""12-02-26""",09:39:00,NIFTY,PUT,PE,ATM+10,489.35,489.35,489.35,489.35,0,23270.0,11.360326,25840.4
"=""12-02-26""",09:42:00,NIFTY,PUT,PE,ATM+10,489.35,489.35,489.35,489.35,0,23270.0,11.587763,25844.65
"=""12-02-26""",09:45:00,NIFTY,PUT,PE,ATM+10,487.9,492.95,487.9,492.95,130,23205.0,10.949968,25828.45
"=""12-02-26""",09:48:00,NIFTY,PUT,PE,ATM+10,482.3,492.95,482.3,482.3,65,23205.0,11.863518,25859.25
"=""12-02-26""",09:51:00,NIFTY,PUT,PE,ATM+10,482.3,482.3,482.3,482.3,0,23205.0,11.996101,25861.9
"=""12-02-26""",09:54:00,NIFTY,PUT,PE,ATM+10,482.3,482.3,468.0,468.0,65,23140.0,11.375904,25868.5
"=""12-02-26""",09:57:00,NIFTY,PUT,PE,ATM+10,468.0,468.0,468.0,468.0,0,23140.0,11.200769,25865.1
"=""12-02-26""",10:00:00,NIFTY,PUT,PE,ATM+10,468.0,468.0,468.0,468.0,0,23140.0,11.01396,25861.55
"=""12-02-26""",10:03:00,NIFTY,PUT,PE,ATM+10,468.0,468.0,468.0,468.0,0,23140.0,11.286613,25866.75
"=""12-02-26""",10:06:00,NIFTY,PUT,PE,ATM+10,468.0,468.0,468.0,468.0,0,23140.0,10.368232,25849.9
"=""12-02-26""",10:09:00,NIFTY,PUT,PE,ATM+10,468.0,468.0,468.0,468.0,0,23140.0,11.101764,25863.2
"=""12-02-26""",10:12:00,NIFTY,PUT,PE,ATM+10,468.0,510.95,468.0,499.85,195,423475.0,11.565324,25880.85
"=""12-02-26""",10:15:00,NIFTY,PUT,PE,ATM+10,499.85,499.85,457.85,457.85,0,23140.0,10.704371,25868.9
"=""12-02-26""",10:18:00,NIFTY,PUT,PE,ATM+10,457.85,510.9,457.85,498.0,585,423410.0,11.380597,25879.85
"=""12-02-26""",10:21:00,NIFTY,PUT,PE,ATM+10,499.05,500.45,498.0,500.45,195,423410.0,11.357593,25876.3
"=""12-02-26""",10:24:00,NIFTY,PUT,PE,ATM+10,500.45,500.45,452.9,452.9,0,24050.0,10.163455,25865.45
"=""12-02-26""",10:27:00,NIFTY,PUT,PE,ATM+10,452.9,452.9,452.9,452.9,0,24050.0,10.262298,25867.2
"=""12-02-26""",10:30:00,NIFTY,PUT,PE,ATM+10,452.9,452.9,452.9,452.9,0,24050.0,10.154904,25865.3
"=""12-02-26""",10:33:00,NIFTY,PUT,PE,ATM+10,452.9,452.9,452.9,452.9,0,24050.0,10.262323,25867.2
"=""12-02-26""",10:36:00,NIFTY,PUT,PE,ATM+10,452.9,477.0,452.9,477.0,65,24050.0,11.383323,25856.8
"=""12-02-26""",10:39:00,NIFTY,PUT,PE,ATM+10,477.0,477.0,477.0,477.0,0,24050.0,11.583079,25860.65
"=""12-02-26""",10:42:00,NIFTY,PUT,PE,ATM+10,477.0,477.0,477.0,477.0,0,24050.0,11.513782,25859.3
"=""12-02-26""",10:45:00,NIFTY,PUT,PE,ATM+10,477.0,478.75,477.0,478.75,65,23985.0,11.560245,25857.9
"=""12-02-26""",10:48:00,NIFTY,PUT,PE,ATM+10,478.75,479.85,478.75,479.85,260,23855.0,11.275619,25851.05
"=""12-02-26""",10:51:00,NIFTY,PUT,PE,ATM+10,479.85,479.85,479.85,479.85,0,23855.0,11.339778,25852.25
"=""12-02-26""",10:54:00,NIFTY,PUT,PE,ATM+10,479.85,479.85,479.85,479.85,0,23855.0,11.547433,25856.2
"=""12-02-26""",10:57:00,NIFTY,PUT,PE,ATM+10,478.15,479.85,478.15,478.15,65,23725.0,11.294455,25853.6
"=""12-02-26""",11:00:00,NIFTY,PUT,PE,ATM+10,478.15,478.15,478.15,478.15,0,23725.0,11.551516,25858.5
"=""12-02-26""",11:03:00,NIFTY,PUT,PE,ATM+10,478.15,478.15,475.2,475.2,65,23790.0,11.439452,25860.2
"=""12-02-26""",11:06:00,NIFTY,PUT,PE,ATM+10,475.2,475.2,475.2,475.2,0,23790.0,11.19208,25855.5
"=""12-02-26""",11:09:00,NIFTY,PUT,PE,ATM+10,475.2,475.2,475.2,475.2,0,23790.0,11.173486,25855.15
"=""12-02-26""",11:12:00,NIFTY,PUT,PE,ATM+10,475.2,475.2,475.2,475.2,0,23790.0,10.845769,25849.15
"=""12-02-26""",11:15:00,NIFTY,PUT,PE,ATM+10,475.2,483.9,475.2,483.9,65,23790.0,10.801505,25837.3
"=""12-02-26""",11:18:00,NIFTY,PUT,PE,ATM+10,483.9,483.9,483.9,483.9,0,23790.0,10.588551,25833.65
"=""12-02-26""",11:21:00,NIFTY,PUT,PE,ATM+10,483.9,483.9,483.9,483.9,0,23790.0,10.387463,25830.3
"=""12-02-26""",11:24:00,NIFTY,PUT,PE,ATM+10,483.9,483.9,483.9,483.9,0,23790.0,10.487178,25831.95
"=""12-02-26""",11:27:00,NIFTY,PUT,PE,ATM+10,483.9,483.9,483.9,483.9,0,23790.0,10.435924,25831.1
"=""12-02-26""",11:30:00,NIFTY,PUT,PE,ATM+10,489.95,497.0,450.0,497.0,585,23725.0,11.103007,25825.95
"=""12-02-26""",11:33:00,NIFTY,PUT,PE,ATM+10,455.0,460.0,455.0,460.0,1495,456430.0,11.151868,25824.3
"=""12-02-26""",11:36:00,NIFTY,PUT,PE,ATM+10,457.45,460.35,457.2,460.35,390,456105.0,10.672799,25814.85
"=""12-02-26""",11:39:00,NIFTY,PUT,PE,ATM+10,460.35,503.35,456.3,503.35,455,23660.0,11.571139,25826.15
"=""12-02-26""",11:42:00,NIFTY,PUT,PE,ATM+10,503.35,503.35,503.35,503.35,0,23660.0,11.694974,25828.4
"=""12-02-26""",11:45:00,NIFTY,PUT,PE,ATM+10,503.35,503.35,503.35,503.35,0,23660.0,11.695133,25828.4
"=""12-02-26""",11:48:00,NIFTY,PUT,PE,ATM+10,503.35,503.35,454.55,458.0,195,456040.0,10.728816,25818.9
"=""12-02-26""",11:51:00,NIFTY,PUT,PE,ATM+10,458.05,468.95,458.0,462.25,780,455845.0,10.912149,25816.8
"=""12-02-26""",11:54:00,NIFTY,PUT,PE,ATM+10,466.45,466.45,462.25,465.65,1690,455910.0,11.046583,25814.9
"=""12-02-26""",11:57:00,NIFTY,PUT,PE,ATM+10,465.0,508.0,461.1,508.0,455,23660.0,11.907645,25826.3
"=""12-02-26""",12:00:00,NIFTY,PUT,PE,ATM+10,508.0,508.0,455.55,459.7,195,454740.0,10.731539,25816.75
"=""12-02-26""",12:03:00,NIFTY,PUT,PE,ATM+10,466.3,467.6,459.7,467.6,195,454740.0,11.34374,25818.0
"=""12-02-26""",12:06:00,NIFTY,PUT,PE,ATM+10,467.6,467.6,459.05,459.05,65,454610.0,10.976114,25822.15
"=""12-02-26""",12:09:00,NIFTY,PUT,PE,ATM+10,508.0,508.0,508.0,508.0,0,23660.0,12.069078,25829.3
"=""12-02-26""",12:12:00,NIFTY,PUT,PE,ATM+10,508.0,508.0,508.0,508.0,0,23660.0,12.048027,25828.9
"=""12-02-26""",12:15:00,NIFTY,PUT,PE,ATM+10,508.0,508.0,508.0,508.0,0,23660.0,12.367441,25835.0
"=""12-02-26""",12:18:00,NIFTY,PUT,PE,ATM+10,495.35,508.0,495.35,495.35,195,23465.0,11.36189,25832.6
"=""12-02-26""",12:21:00,NIFTY,PUT,PE,ATM+10,495.35,495.35,495.35,495.35,0,23465.0,11.535573,25835.75
"=""12-02-26""",12:24:00,NIFTY,PUT,PE,ATM+10,495.35,495.35,495.35,495.35,0,23465.0,11.36769,25832.7
"=""12-02-26""",12:27:00,NIFTY,PUT,PE,ATM+10,495.35,495.35,495.35,495.35,0,23465.0,11.33714,25832.15
"=""12-02-26""",12:30:00,NIFTY,PUT,PE,ATM+10,495.35,495.35,495.35,495.35,0,23465.0,11.90472,25842.65
"=""12-02-26""",12:33:00,NIFTY,PUT,PE,ATM+10,495.35,495.35,495.35,495.35,0,23465.0,11.855053,25841.7
"=""12-02-26""",12:36:00,NIFTY,PUT,PE,ATM+10,495.35,495.35,495.35,495.35,0,23465.0,11.652897,25837.9
"=""12-02-26""",12:39:00,NIFTY,PUT,PE,ATM+10,489.3,495.35,489.3,489.3,390,23465.0,11.111543,25835.85
"=""12-02-26""",12:42:00,NIFTY,PUT,PE,ATM+10,489.3,489.3,489.3,489.3,0,23465.0,11.583897,25844.45
"=""12-02-26""",12:45:00,NIFTY,PUT,PE,ATM+10,489.3,489.3,485.05,485.05,65,23140.0,11.232248,25843.45
"=""12-02-26""",12:48:00,NIFTY,PUT,PE,ATM+10,485.05,485.05,485.05,485.05,0,23140.0,11.363423,25845.85
"=""12-02-26""",12:51:00,NIFTY,PUT,PE,ATM+10,485.05,485.05,481.65,481.65,65,23140.0,11.390411,25850.75
"=""12-02-26""",12:54:00,NIFTY,PUT,PE,ATM+10,480.0,481.65,480.0,480.0,65,23140.0,11.459974,25854.2
"=""12-02-26""",12:57:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,11.436318,25853.75
"=""12-02-26""",13:00:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,11.417904,25853.4
"=""12-02-26""",13:03:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,11.337975,25851.9
"=""12-02-26""",13:06:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,10.690994,25840.3
"=""12-02-26""",13:09:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,10.275411,25833.35
"=""12-02-26""",13:12:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,10.421615,25835.75
"=""12-02-26""",13:15:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,10.897675,25843.9
"=""12-02-26""",13:18:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,10.499582,25837.05
"=""12-02-26""",13:21:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,11.405724,25853.15
"=""12-02-26""",13:24:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,65,23140.0,12.385685,25872.55
"=""12-02-26""",13:27:00,NIFTY,PUT,PE,ATM+10,510.0,510.0,480.0,480.0,0,23140.0,11.52779,25855.45
"=""12-02-26""",13:30:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,11.214821,25849.6
"=""12-02-26""",13:33:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,11.132742,25848.1
"=""12-02-26""",13:36:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,11.499357,25854.9
"=""12-02-26""",13:39:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,11.135717,25848.15
"=""12-02-26""",13:42:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,10.951984,25844.85
"=""12-02-26""",13:45:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,480.0,480.0,0,23140.0,10.89266,25843.8
"=""12-02-26""",13:48:00,NIFTY,PUT,PE,ATM+10,480.0,480.0,445.0,450.0,910,465205.0,10.049775,25817.0
"=""12-02-26""",13:51:00,NIFTY,PUT,PE,ATM+10,450.0,462.05,450.0,461.0,1300,465985.0,10.323211,25807.8
"=""12-02-26""",13:54:00,NIFTY,PUT,PE,ATM+10,463.95,464.45,456.8,457.0,4030,466635.0,10.675591,25819.15
"=""12-02-26""",13:57:00,NIFTY,PUT,PE,ATM+10,458.0,458.0,457.0,458.0,195,466635.0,10.625311,25816.95
"=""12-02-26""",14:00:00,NIFTY,PUT,PE,ATM+10,458.0,462.0,458.0,462.0,260,467870.0,10.533835,25810.2
"=""12-02-26""",14:03:00,NIFTY,PUT,PE,ATM+10,465.4,465.4,456.05,456.1,1950,467870.0,10.45896,25816.4
"=""12-02-26""",14:06:00,NIFTY,PUT,PE,ATM+10,459.0,459.0,456.1,456.45,260,467090.0,10.724592,25820.75
"=""12-02-26""",14:09:00,NIFTY,PUT,PE,ATM+10,456.6,460.95,456.45,457.0,4875,463125.0,10.642986,25818.55
"=""12-02-26""",14:12:00,NIFTY,PUT,PE,ATM+10,457.0,458.0,456.0,456.0,1755,461695.0,10.516385,25817.55
"=""12-02-26""",14:15:00,NIFTY,PUT,PE,ATM+10,456.0,461.95,456.0,461.95,6435,458705.0,10.637527,25812.1
"=""12-02-26""",14:18:00,NIFTY,PUT,PE,ATM+10,461.0,466.0,453.05,453.05,1365,457080.0,10.478615,25820.65
"=""12-02-26""",14:21:00,NIFTY,PUT,PE,ATM+10,453.35,504.15,453.05,504.15,1625,23140.0,11.96075,25832.1
"=""12-02-26""",14:24:00,NIFTY,PUT,PE,ATM+10,495.75,504.15,495.75,495.75,65,23140.0,11.049658,25826.55
"=""12-02-26""",14:27:00,NIFTY,PUT,PE,ATM+10,458.0,460.5,457.2,457.2,845,459680.0,10.936508,25823.7
"=""12-02-26""",14:30:00,NIFTY,PUT,PE,ATM+10,495.75,495.75,495.75,495.75,0,23140.0,11.005819,25825.8
"=""12-02-26""",14:33:00,NIFTY,PUT,PE,ATM+10,495.75,495.75,453.2,455.0,130,459290.0,10.853465,25825.0
"=""12-02-26""",14:36:00,NIFTY,PUT,PE,ATM+10,495.75,495.75,453.0,460.2,7995,455780.0,10.17276,25806.25
"=""12-02-26""",14:39:00,NIFTY,PUT,PE,ATM+10,460.0,460.4,457.55,457.55,325,455780.0,10.638553,25817.75
"=""12-02-26""",14:42:00,NIFTY,PUT,PE,ATM+10,457.55,480.0,457.55,473.5,2015,453440.0,10.631825,25797.3
"=""12-02-26""",14:45:00,NIFTY,PUT,PE,ATM+10,469.05,481.0,440.0,446.0,1300,57265.0,9.834609,25768.25
"=""12-02-26""",14:48:00,NIFTY,PUT,PE,ATM+10,458.6,462.55,446.0,462.55,130,57265.0,11.202949,25771.5
"=""12-02-26""",14:51:00,NIFTY,PUT,PE,ATM+10,465.15,471.1,462.55,467.35,520,57200.0,11.613347,25773.1
"=""12-02-26""",14:54:00,NIFTY,PUT,PE,ATM+10,510.0,510.0,505.4,506.65,1885,450840.0,12.008783,25779.45
"=""12-02-26""",14:57:00,NIFTY,PUT,PE,ATM+10,504.0,506.65,496.65,496.65,975,450840.0,11.634595,25785.5
"=""12-02-26""",15:00:00,NIFTY,PUT,PE,ATM+10,496.7,496.7,480.0,480.0,2795,449605.0,12.156696,25817.35
"=""12-02-26""",15:03:00,NIFTY,PUT,PE,ATM+10,550.35,550.35,464.6,475.45,2600,449605.0,10.962177,25800.6
"=""12-02-26""",15:06:00,NIFTY,PUT,PE,ATM+10,475.45,490.7,475.45,481.45,195,449475.0,12.270569,25817.7
"=""12-02-26""",15:09:00,NIFTY,PUT,PE,ATM+10,472.5,481.45,472.5,476.9,585,449345.0,11.693308,25812.3
"=""12-02-26""",15:12:00,NIFTY,PUT,PE,ATM+10,474.45,477.0,473.3,477.0,2210,449345.0,11.445905,25807.45
"=""12-02-26""",15:15:00,NIFTY,PUT,PE,ATM+10,476.8,481.45,472.2,478.0,2145,446225.0,11.430146,25805.85
"=""12-02-26""",15:18:00,NIFTY,PUT,PE,ATM+10,475.95,478.0,471.7,471.9,520,447590.0,11.081299,25807.3
"=""12-02-26""",15:21:00,NIFTY,PUT,PE,ATM+10,475.5,478.9,471.9,478.9,1235,447655.0,11.24728,25801.3
"=""12-02-26""",15:24:00,NIFTY,PUT,PE,ATM+10,482.5,482.5,478.9,480.95,1495,448890.0,11.213794,25798.05
"=""12-02-26""",15:27:00,NIFTY,PUT,PE,ATM+10,481.1,484.85,480.95,482.55,3965,448890.0,11.222536,25796.15
"=""13-02-26""",09:15:00,NIFTY,PUT,PE,ATM+10,430.0,495.3,416.9,476.0,58630,418145.0,10.957511,25598.55
"=""13-02-26""",09:18:00,NIFTY,PUT,PE,ATM+10,475.95,489.35,460.7,481.6,38415,394420.0,11.318082,25597.4
"=""13-02-26""",09:21:00,NIFTY,PUT,PE,ATM+10,477.1,494.35,477.1,484.65,6825,384540.0,11.504611,25596.65
"=""13-02-26""",09:24:00,NIFTY,PUT,PE,ATM+10,481.45,487.6,475.9,487.6,7735,381355.0,11.17567,25587.5
"=""13-02-26""",09:27:00,NIFTY,PUT,PE,ATM+10,486.85,492.95,482.15,492.95,1040,379730.0,11.479419,25585.7
"=""13-02-26""",09:30:00,NIFTY,PUT,PE,ATM+10,461.4,470.95,451.4,470.95,1235,110305.0,11.268675,25559.9
"=""13-02-26""",09:33:00,NIFTY,PUT,PE,ATM+10,467.7,481.15,467.05,472.65,5265,110175.0,10.747218,25549.2
"=""13-02-26""",09:36:00,NIFTY,PUT,PE,ATM+10,473.2,482.55,472.65,479.1,1625,106990.0,10.835945,25542.55
"=""13-02-26""",09:39:00,NIFTY,PUT,PE,ATM+10,480.25,498.8,476.7,479.9,3835,107055.0,11.307032,25549.15
"=""13-02-26""",09:42:00,NIFTY,PUT,PE,ATM+10,474.15,480.15,466.15,468.75,1885,107510.0,11.153644,25560.75
"=""13-02-26""",09:45:00,NIFTY,PUT,PE,ATM+10,471.2,477.35,468.75,477.35,715,107055.0,11.043817,25548.05
"=""13-02-26""",09:48:00,NIFTY,PUT,PE,ATM+10,475.75,485.6,475.75,485.6,3445,106340.0,11.209332,25540.35
"=""13-02-26""",09:51:00,NIFTY,PUT,PE,ATM+10,482.8,485.6,472.2,473.35,4355,102050.0,11.530301,25561.3
"=""13-02-26""",09:54:00,NIFTY,PUT,PE,ATM+10,466.65,478.05,466.65,475.8,2990,100165.0,10.169412,25536.6
"=""13-02-26""",09:57:00,NIFTY,PUT,PE,ATM+10,475.8,485.6,475.8,483.35,2600,99255.0,10.651565,25534.45
"=""13-02-26""",10:00:00,NIFTY,PUT,PE,ATM+10,483.6,484.4,474.05,479.65,10010,92755.0,10.712575,25539.95
"=""13-02-26""",10:03:00,NIFTY,PUT,PE,ATM+10,479.05,481.6,471.55,476.8,9685,87555.0,10.638902,25542.35
"=""13-02-26""",10:06:00,NIFTY,PUT,PE,ATM+10,476.6,484.65,476.6,484.65,2990,82160.0,11.012755,25538.4
"=""13-02-26""",10:09:00,NIFTY,PUT,PE,ATM+10,486.05,487.1,483.5,483.75,1430,81835.0,10.743584,25535.35
"=""13-02-26""",10:12:00,NIFTY,PUT,PE,ATM+10,484.95,487.8,478.3,485.5,1235,81315.0,10.647873,25531.75
"=""13-02-26""",10:15:00,NIFTY,PUT,PE,ATM+10,487.65,493.4,447.15,460.0,126425,3245775.0,10.842238,25516.45
"=""13-02-26""",10:18:00,NIFTY,PUT,PE,ATM+10,495.9,500.0,486.7,486.7,3835,82355.0,10.812357,25532.75
"=""13-02-26""",10:21:00,NIFTY,PUT,PE,ATM+10,490.0,495.25,486.7,487.8,1950,85475.0,11.170273,25536.95
"=""13-02-26""",10:24:00,NIFTY,PUT,PE,ATM+10,487.8,487.8,482.85,482.85,65,85605.0,11.515417,25548.85
"=""13-02-26""",10:27:00,NIFTY,PUT,PE,ATM+10,482.85,482.85,481.9,481.9,65,85605.0,11.449526,25548.95
"=""13-02-26""",10:30:00,NIFTY,PUT,PE,ATM+10,481.9,481.9,479.4,479.4,130,85670.0,11.923418,25560.35
"=""13-02-26""",10:33:00,NIFTY,PUT,PE,ATM+10,479.4,479.4,466.4,466.4,585,85735.0,11.51498,25569.95
"=""13-02-26""",10:36:00,NIFTY,PUT,PE,ATM+10,471.85,471.85,466.4,467.05,130,85540.0,11.755509,25573.4
"=""13-02-26""",10:39:00,NIFTY,PUT,PE,ATM+10,501.65,508.25,462.45,462.45,3250,85540.0,11.307228,25571.4
"=""13-02-26""",10:42:00,NIFTY,PUT,PE,ATM+10,510.0,512.8,461.85,467.7,3250,85670.0,11.841329,25574.1
"=""13-02-26""",10:45:00,NIFTY,PUT,PE,ATM+10,469.4,472.85,467.7,472.85,195,85670.0,11.620144,25563.45
"=""13-02-26""",10:48:00,NIFTY,PUT,PE,ATM+10,472.85,485.0,472.85,485.0,65,85800.0,11.602193,25547.55
"=""13-02-26""",10:51:00,NIFTY,PUT,PE,ATM+10,485.0,485.0,485.0,485.0,0,85800.0,12.230964,25558.55
"=""13-02-26""",10:54:00,NIFTY,PUT,PE,ATM+10,485.0,485.0,466.0,466.0,65,85865.0,11.678272,25573.35
